"taxonID","locationID","locality","countryCode","occurrenceStatus","establishmentMeans","source"
"rinse-registry-checklist:taxon:e24f5b7d72306e2e427c395a8eff79eb","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e2540d5b507535d60fd27743505ab676","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e2540d5b507535d60fd27743505ab676","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e2540d5b507535d60fd27743505ab676","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e2540d5b507535d60fd27743505ab676","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e26124092b487251599e18659b9b7233","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e26124092b487251599e18659b9b7233","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e26124092b487251599e18659b9b7233","ISO_3166-2:BE","Belgium","BE","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e26124092b487251599e18659b9b7233","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e27df315ad473f0b87fc6b4f723fd833","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e27df315ad473f0b87fc6b4f723fd833","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e27df315ad473f0b87fc6b4f723fd833","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e27df315ad473f0b87fc6b4f723fd833","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e2942721b7be19576968885bc49d2288","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e2942721b7be19576968885bc49d2288","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e2942721b7be19576968885bc49d2288","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e2942721b7be19576968885bc49d2288","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:e2a0dc41d7be0cdfa00cff2d3bb8a0dd","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e2a0dc41d7be0cdfa00cff2d3bb8a0dd","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e2a0dc41d7be0cdfa00cff2d3bb8a0dd","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e2a0dc41d7be0cdfa00cff2d3bb8a0dd","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e2af94369018b255af30003b4647412e","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e2af94369018b255af30003b4647412e","ISO_3166-2:FR","France","FR","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e2af94369018b255af30003b4647412e","ISO_3166-2:BE","Belgium","BE","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e2af94369018b255af30003b4647412e","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e2b5bbc8a6017e5412e3657488a4375b","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e2b5bbc8a6017e5412e3657488a4375b","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e2b5bbc8a6017e5412e3657488a4375b","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e2b5bbc8a6017e5412e3657488a4375b","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e2b791adba40e882b662710de38de6d7","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e2b791adba40e882b662710de38de6d7","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e2b791adba40e882b662710de38de6d7","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e2b791adba40e882b662710de38de6d7","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e2ba9898a52bbd2d9b110008e5c65e7e","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e2ba9898a52bbd2d9b110008e5c65e7e","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e2ba9898a52bbd2d9b110008e5c65e7e","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e2ba9898a52bbd2d9b110008e5c65e7e","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e2cb8bd61e7fd67bb13163805dde60dd","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e2cb8bd61e7fd67bb13163805dde60dd","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e2cb8bd61e7fd67bb13163805dde60dd","ISO_3166-2:BE","Belgium","BE","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e2cb8bd61e7fd67bb13163805dde60dd","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e2ce41e8a1ec855261a6691777fba195","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e2ce41e8a1ec855261a6691777fba195","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e2ce41e8a1ec855261a6691777fba195","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e2ce41e8a1ec855261a6691777fba195","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e2f202c27738d745a09d68b0201f82a5","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e2f202c27738d745a09d68b0201f82a5","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e2f202c27738d745a09d68b0201f82a5","ISO_3166-2:BE","Belgium","BE","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e2f202c27738d745a09d68b0201f82a5","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e305c87a0c3fd0a133ecd60d01dc3464","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e305c87a0c3fd0a133ecd60d01dc3464","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e305c87a0c3fd0a133ecd60d01dc3464","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e305c87a0c3fd0a133ecd60d01dc3464","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e30bc9f120c94114a657fa9d3785cca0","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e30bc9f120c94114a657fa9d3785cca0","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e30bc9f120c94114a657fa9d3785cca0","ISO_3166-2:BE","Belgium","BE","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e30bc9f120c94114a657fa9d3785cca0","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e30c9b6e53bf8a8e11b95620b3be2796","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e30c9b6e53bf8a8e11b95620b3be2796","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e30c9b6e53bf8a8e11b95620b3be2796","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e30c9b6e53bf8a8e11b95620b3be2796","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:e312ef5eb23fe0c6c5a4dd3d135c8a69","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e312ef5eb23fe0c6c5a4dd3d135c8a69","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e312ef5eb23fe0c6c5a4dd3d135c8a69","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e312ef5eb23fe0c6c5a4dd3d135c8a69","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e31991f593c416e565ed1b9974f3c2e4","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e31991f593c416e565ed1b9974f3c2e4","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e31991f593c416e565ed1b9974f3c2e4","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e31991f593c416e565ed1b9974f3c2e4","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e319b12dd716ed1f7031fe2b845fe2b9","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e319b12dd716ed1f7031fe2b845fe2b9","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e319b12dd716ed1f7031fe2b845fe2b9","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e319b12dd716ed1f7031fe2b845fe2b9","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:e31f7beb0b2315b68fe4a0c84dc91498","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e31f7beb0b2315b68fe4a0c84dc91498","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e31f7beb0b2315b68fe4a0c84dc91498","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e31f7beb0b2315b68fe4a0c84dc91498","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e32997c45e03906ef6bbad60c04fb893","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e32997c45e03906ef6bbad60c04fb893","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e32997c45e03906ef6bbad60c04fb893","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e32997c45e03906ef6bbad60c04fb893","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:e32dc4481386bae03c033ad9ae2b41f1","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e32dc4481386bae03c033ad9ae2b41f1","ISO_3166-2:FR","France","FR","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e32dc4481386bae03c033ad9ae2b41f1","ISO_3166-2:BE","Belgium","BE","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e32dc4481386bae03c033ad9ae2b41f1","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e3543f7ad71439529d299adf83d395ea","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e3543f7ad71439529d299adf83d395ea","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e3543f7ad71439529d299adf83d395ea","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e3543f7ad71439529d299adf83d395ea","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e35d481a96b4bccd41cabf08f72bb137","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e35d481a96b4bccd41cabf08f72bb137","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e35d481a96b4bccd41cabf08f72bb137","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e35d481a96b4bccd41cabf08f72bb137","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e35eab24802d0cc9a7325ccd78075b24","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e35eab24802d0cc9a7325ccd78075b24","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e35eab24802d0cc9a7325ccd78075b24","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e35eab24802d0cc9a7325ccd78075b24","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e36f0b4a34d24d04b4cedf99f0df7850","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e36f0b4a34d24d04b4cedf99f0df7850","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e36f0b4a34d24d04b4cedf99f0df7850","ISO_3166-2:BE","Belgium","BE","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e36f0b4a34d24d04b4cedf99f0df7850","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e3894f8b0bf54edd7f4d0154fc744baf","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e3894f8b0bf54edd7f4d0154fc744baf","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e3894f8b0bf54edd7f4d0154fc744baf","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e3894f8b0bf54edd7f4d0154fc744baf","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e3a6c224fee71094c5aab54b123c192e","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e3a6c224fee71094c5aab54b123c192e","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e3a6c224fee71094c5aab54b123c192e","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e3a6c224fee71094c5aab54b123c192e","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e3cf5f2d95052c5ee878dc9f362b937c","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e3cf5f2d95052c5ee878dc9f362b937c","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e3cf5f2d95052c5ee878dc9f362b937c","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e3cf5f2d95052c5ee878dc9f362b937c","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:e3dbd8fd12fd10ffe9152bebe1af46bc","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e3dbd8fd12fd10ffe9152bebe1af46bc","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e3dbd8fd12fd10ffe9152bebe1af46bc","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e3dbd8fd12fd10ffe9152bebe1af46bc","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:e3fa4c0c66981446bbf6dff90b3b958b","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e3fa4c0c66981446bbf6dff90b3b958b","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e3fa4c0c66981446bbf6dff90b3b958b","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e3fa4c0c66981446bbf6dff90b3b958b","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e40462c78b4a1fe6e5c4599406ea3306","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e40462c78b4a1fe6e5c4599406ea3306","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e40462c78b4a1fe6e5c4599406ea3306","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e40462c78b4a1fe6e5c4599406ea3306","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e40e4ab981f6c05deeb1a751189d2713","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e40e4ab981f6c05deeb1a751189d2713","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e40e4ab981f6c05deeb1a751189d2713","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e40e4ab981f6c05deeb1a751189d2713","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e41af27864e0c2af775efa2b06087f31","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e41af27864e0c2af775efa2b06087f31","ISO_3166-2:FR","France","FR","present","native",
"rinse-registry-checklist:taxon:e41af27864e0c2af775efa2b06087f31","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e41af27864e0c2af775efa2b06087f31","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e42598723d875207351124bc9e9642ef","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e42598723d875207351124bc9e9642ef","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e42598723d875207351124bc9e9642ef","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e42598723d875207351124bc9e9642ef","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e42adf90bf0929392db645db615f864a","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e42adf90bf0929392db645db615f864a","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e42adf90bf0929392db645db615f864a","ISO_3166-2:BE","Belgium","BE","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e42adf90bf0929392db645db615f864a","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e435c9f6b8cf1e3d6ef95714ea66df1b","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e435c9f6b8cf1e3d6ef95714ea66df1b","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e435c9f6b8cf1e3d6ef95714ea66df1b","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e435c9f6b8cf1e3d6ef95714ea66df1b","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e440a23ab4cbeada0724f3502b77d383","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e440a23ab4cbeada0724f3502b77d383","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e440a23ab4cbeada0724f3502b77d383","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e440a23ab4cbeada0724f3502b77d383","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e445e3965f1c87fa0439fed6598e07b3","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e445e3965f1c87fa0439fed6598e07b3","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e445e3965f1c87fa0439fed6598e07b3","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e445e3965f1c87fa0439fed6598e07b3","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e446ca9180bcd905cd54b5897134b99e","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e446ca9180bcd905cd54b5897134b99e","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e446ca9180bcd905cd54b5897134b99e","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e446ca9180bcd905cd54b5897134b99e","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:e45364256c1fa6adae77c2264484eb3d","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e45364256c1fa6adae77c2264484eb3d","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e45364256c1fa6adae77c2264484eb3d","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e45364256c1fa6adae77c2264484eb3d","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:e4562985f6a0cf6f8aee164779b99356","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e4562985f6a0cf6f8aee164779b99356","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e4562985f6a0cf6f8aee164779b99356","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e4562985f6a0cf6f8aee164779b99356","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:e4562a79c82f2d1c9b061e8220ce8440","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e4562a79c82f2d1c9b061e8220ce8440","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e4562a79c82f2d1c9b061e8220ce8440","ISO_3166-2:BE","Belgium","BE","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e4562a79c82f2d1c9b061e8220ce8440","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e45a3f7fd220aec8f6dfeefafd0bf668","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e45a3f7fd220aec8f6dfeefafd0bf668","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e45a3f7fd220aec8f6dfeefafd0bf668","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e45a3f7fd220aec8f6dfeefafd0bf668","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e45ca0f9bdbbfd2b6f62cb016f39a623","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e45ca0f9bdbbfd2b6f62cb016f39a623","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e45ca0f9bdbbfd2b6f62cb016f39a623","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e45ca0f9bdbbfd2b6f62cb016f39a623","ISO_3166-2:NL","The Netherlands","NL","present","introduced",
"rinse-registry-checklist:taxon:e45dd22c0152cbf5f19c8d579a619146","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e45dd22c0152cbf5f19c8d579a619146","ISO_3166-2:FR","France","FR","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e45dd22c0152cbf5f19c8d579a619146","ISO_3166-2:BE","Belgium","BE","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e45dd22c0152cbf5f19c8d579a619146","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e464573579c3a855c5f64d3f5365891a","WGSRPD:GRB","Great Britain","GB","present","introduced",
"rinse-registry-checklist:taxon:e464573579c3a855c5f64d3f5365891a","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e464573579c3a855c5f64d3f5365891a","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e464573579c3a855c5f64d3f5365891a","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e4743f159256510b5d109d7da0b8b078","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e4743f159256510b5d109d7da0b8b078","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e4743f159256510b5d109d7da0b8b078","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e4743f159256510b5d109d7da0b8b078","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e477590232e8ccea67e3edcce1fd4509","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e477590232e8ccea67e3edcce1fd4509","ISO_3166-2:FR","France","FR","doubtful","introduced",
"rinse-registry-checklist:taxon:e477590232e8ccea67e3edcce1fd4509","ISO_3166-2:BE","Belgium","BE","present","introduced",
"rinse-registry-checklist:taxon:e477590232e8ccea67e3edcce1fd4509","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e477f4f36add85368bd1f3aca147acf9","WGSRPD:GRB","Great Britain","GB","doubtful","introduced",
"rinse-registry-checklist:taxon:e477f4f36add85368bd1f3aca147acf9","ISO_3166-2:FR","France","FR","present","introduced",
"rinse-registry-checklist:taxon:e477f4f36add85368bd1f3aca147acf9","ISO_3166-2:BE","Belgium","BE","doubtful","introduced",
"rinse-registry-checklist:taxon:e477f4f36add85368bd1f3aca147acf9","ISO_3166-2:NL","The Netherlands","NL","doubtful","introduced",
"rinse-registry-checklist:taxon:e48598ba95645e7449541980a4270bdd","WGSRPD:GRB","Great Britain","GB","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e48598ba95645e7449541980a4270bdd","ISO_3166-2:FR","France","FR","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e48598ba95645e7449541980a4270bdd","ISO_3166-2:BE","Belgium","BE","present","introduced","data based solely on DAISIE portal"
"rinse-registry-checklist:taxon:e48598ba95645e7449541980a4270bdd","ISO_3166-2:NL","The Netherlands","NL","present","introduced","data based solely on DAISIE portal"
